# === Voice data start ===
[0.88, 1.54, 2.15, 0.52, 0.62, 1.21, 0.35, 0.79, 0.28, 1.43, 0.48, 0.52, 1.99, 1.17, 1.75, 2.53, 2.82, 3.50, 2.82, 2.63, 1.97, 1.45, 2.18, 33.22, 49.02, 47.15, 55.64, 58.97, 54.82, 51.70, 54.29, 50.14, 54.79, 39.16, 43.58, 40.40, 29.10, 19.13, 19.46, 32.46, 29.31, 27.39, 17.12, 19.95, 28.28, 31.74, 29.25, 28.33, 25.33, 18.21, 6.92, 2.92, 2.44, 2.16, 2.80, 0.98, 1.73, 1.92, 1.45, 1.36, 1.28, 2.37, 1.16, 3.06, ],
[1.30, 2.72, 3.11, 1.26, 3.37, 2.33, 3.13, 2.49, 4.18, 4.13, 4.18, 4.45, 3.34, 2.75, 3.44, 4.19, 3.66, 3.66, 1.32, 1.85, 4.13, 15.46, 50.12, 54.28, 57.01, 52.07, 50.36, 60.82, 54.77, 50.97, 52.45, 45.31, 48.58, 43.82, 40.10, 16.17, 16.94, 11.63, 28.32, 32.39, 38.03, 28.30, 12.12, 20.89, 35.63, 33.64, 33.10, 29.23, 13.90, 5.80, 3.19, 3.13, 3.47, 2.53, 2.66, 2.60, 0.63, 2.13, 3.47, 0.50, 2.15, 2.31, 1.81, 1.88, ],
[3.63, 1.91, 3.49, 5.24, 4.03, 4.38, 5.36, 3.94, 5.16, 4.49, 4.87, 5.02, 4.47, 4.90, 3.63, 5.46, 5.53, 5.22, 4.50, 6.10, 4.11, 4.50, 5.12, 3.49, 4.53, 4.80, 3.73, 4.03, 4.37, 2.40, 3.50, 4.54, 3.77, 56.71, 71.85, 60.90, 70.28, 71.28, 64.81, 61.31, 55.96, 67.52, 59.64, 63.69, 51.33, 56.54, 36.51, 19.67, 21.77, 18.65, 18.32, 14.05, 17.37, 24.56, 32.74, 26.96, 28.11, 23.71, 12.64, 2.75, 3.10, 3.47, 1.11, 2.57, ],
[4.27, 2.46, 5.04, 1.83, 3.02, 4.73, 1.35, 3.52, 3.35, 1.09, 2.18, 3.16, 1.98, 2.60, 2.91, 3.56, 2.80, 4.64, 2.69, 1.85, 3.05, 10.90, 37.10, 46.18, 59.75, 67.31, 51.35, 44.18, 51.36, 56.80, 52.84, 53.85, 47.59, 51.70, 45.65, 28.12, 24.04, 23.43, 24.49, 23.83, 20.98, 21.56, 25.96, 33.10, 26.10, 29.27, 21.99, 23.59, 18.09, 4.93, 3.24, 1.99, 2.10, 1.42, 1.98, 3.00, 1.65, 3.38, 1.65, 1.55, 2.73, 3.15, 3.44, 3.21, ],
[1.17, 3.11, 1.69, 1.10, 2.67, 1.07, 0.71, 2.78, 0.47, 0.71, 2.17, 2.07, 3.54, 3.36, 0.68, 1.98, 3.07, 2.46, 18.09, 37.43, 47.08, 43.63, 43.09, 47.85, 45.34, 42.94, 40.57, 43.23, 43.76, 36.00, 41.36, 36.17, 43.08, 28.18, 16.59, 26.80, 32.70, 34.68, 31.68, 23.29, 35.28, 42.45, 41.77, 35.77, 32.45, 25.08, 20.09, 7.41, 5.16, 4.93, 3.43, 4.00, 4.91, 3.61, 6.52, 3.25, 3.32, 2.98, 1.00, 1.21, 0.62, 0.77, 1.53, 0.76, ],
[1.50, 1.92, 1.44, 1.89, 1.79, 0.80, 1.18, 0.92, 1.51, 0.77, 1.01, 0.98, 1.12, 0.71, 0.77, 2.37, 0.65, 1.35, 1.57, 1.71, 0.39, 1.23, 1.46, 8.17, 44.38, 52.72, 49.77, 43.51, 51.39, 52.46, 46.74, 44.56, 46.32, 49.70, 45.79, 45.17, 31.69, 19.83, 20.48, 26.40, 27.44, 27.55, 27.99, 24.54, 32.95, 31.28, 23.44, 26.59, 24.92, 13.44, 4.71, 2.97, 1.78, 1.47, 1.23, 3.10, 1.91, 0.99, 1.40, 1.23, 0.70, 1.53, 2.34, 2.51, ],
[4.56, 4.29, 3.61, 4.31, 5.71, 5.03, 5.37, 5.78, 4.18, 5.73, 5.65, 3.56, 5.80, 4.56, 3.30, 4.43, 26.16, 46.43, 58.22, 43.86, 44.42, 55.01, 46.77, 44.22, 44.59, 45.94, 40.54, 40.45, 23.37, 17.92, 17.18, 34.02, 29.47, 32.63, 22.89, 12.61, 21.10, 31.31, 30.07, 30.48, 25.13, 21.28, 16.11, 5.04, 3.38, 2.21, 1.74, 1.78, 1.16, 0.71, 2.16, 2.46, 0.57, 1.04, 0.61, 0.82, 0.71, 1.04, 0.82, 0.93, 0.86, 1.22, 2.05, 0.59, ],
[1.47, 1.52, 0.84, 0.79, 0.57, 0.63, 0.31, 0.55, 0.40, 0.88, 0.86, 1.56, 0.84, 0.81, 0.81, 0.77, 0.25, 6.47, 42.21, 49.57, 44.66, 51.89, 54.63, 47.42, 50.60, 48.53, 35.13, 48.24, 39.91, 45.55, 40.83, 16.69, 13.23, 28.69, 28.39, 27.64, 26.91, 19.01, 23.16, 29.75, 29.45, 30.00, 26.69, 23.13, 20.55, 6.85, 4.01, 3.08, 1.54, 3.04, 1.54, 4.10, 2.40, 4.12, 3.65, 1.52, 5.00, 2.75, 3.85, 3.03, 2.47, 2.59, 4.06, 4.52, ],
[1.01, 0.94, 1.39, 0.89, 1.02, 0.45, 2.08, 0.78, 0.72, 1.12, 0.18, 2.14, 1.07, 1.66, 2.33, 0.93, 1.85, 3.13, 0.36, 2.39, 1.83, 3.39, 0.94, 2.13, 1.98, 0.58, 28.63, 40.11, 47.22, 52.01, 58.26, 50.51, 46.14, 43.59, 52.10, 40.01, 51.24, 45.74, 50.55, 39.61, 22.34, 16.34, 17.16, 21.11, 24.44, 17.11, 14.36, 25.52, 34.02, 29.85, 23.92, 24.47, 18.97, 7.97, 3.60, 2.47, 2.49, 1.88, 2.42, 3.40, 2.18, 2.17, 1.58, 3.91, ],
[2.70, 1.22, 2.85, 0.90, 0.76, 1.98, 0.96, 0.42, 0.71, 0.41, 1.94, 1.36, 1.43, 1.59, 2.29, 0.71, 1.48, 13.93, 49.92, 70.65, 60.37, 70.76, 68.10, 61.61, 64.56, 63.19, 51.73, 45.14, 43.89, 47.27, 41.75, 17.36, 16.88, 6.78, 7.88, 4.42, 2.58, 3.11, 10.90, 23.96, 23.26, 21.85, 20.34, 18.01, 6.77, 3.24, 4.42, 2.53, 3.64, 3.95, 2.92, 3.92, 5.29, 4.26, 5.05, 4.56, 2.99, 4.67, 6.55, 5.37, 5.86, 7.27, 6.55, 4.96, ],
