# === Voice data start ===
[204.22, 277.66, 228.57, 216.81, 204.83, 205.79, 161.84, 276.86, 203.55, 148.60, 119.96, 90.79, 62.53, 47.61, 21.67, 12.31, 8.01, 4.87, 6.00, 4.91, 2.52, 2.56, 6.15, 3.36, 1.92, 4.46, 2.89, 6.36, 6.36, 4.10, 3.83, 3.37, ],
[203.46, 319.53, 250.58, 209.39, 201.04, 199.49, 146.53, 293.35, 251.48, 157.90, 102.62, 93.01, 68.67, 41.33, 22.78, 15.39, 8.60, 4.97, 5.41, 4.50, 3.74, 2.91, 2.23, 6.20, 3.04, 4.64, 3.14, 2.86, 4.76, 3.60, 2.86, 3.61, ],
[155.31, 277.52, 256.69, 215.10, 225.12, 150.65, 144.63, 394.33, 252.74, 156.70, 113.67, 80.06, 82.48, 37.87, 19.84, 15.88, 11.66, 5.14, 6.51, 4.09, 4.53, 2.65, 2.24, 2.44, 2.61, 3.67, 7.16, 2.23, 4.83, 3.90, 3.25, 3.70, ],
[188.83, 313.57, 264.54, 239.42, 232.83, 170.18, 138.87, 316.45, 227.28, 172.44, 100.19, 90.63, 76.61, 49.19, 24.09, 14.34, 10.55, 5.05, 5.54, 3.70, 3.82, 3.16, 3.13, 3.62, 4.94, 2.08, 2.80, 5.71, 2.77, 4.71, 2.98, 6.74, ],
[199.90, 327.82, 235.83, 221.55, 218.35, 201.51, 136.66, 279.68, 193.03, 147.97, 121.81, 92.36, 38.25, 40.76, 13.26, 15.06, 5.23, 5.19, 3.77, 3.74, 2.41, 3.74, 2.24, 2.36, 2.81, 3.21, 3.90, 2.74, 4.29, 2.99, 2.75, 3.53, ],
[198.05, 290.42, 235.00, 214.09, 207.89, 202.61, 177.90, 265.36, 181.16, 148.77, 99.03, 86.04, 30.02, 44.05, 12.87, 12.61, 5.46, 6.25, 3.90, 3.48, 5.33, 2.54, 1.90, 2.37, 2.30, 1.75, 2.89, 2.27, 2.91, 2.58, 2.87, 4.45, ],
[198.86, 319.99, 239.87, 220.02, 201.21, 185.48, 126.17, 289.21, 203.62, 152.83, 124.84, 92.43, 38.30, 40.31, 13.29, 14.72, 5.44, 4.85, 7.18, 3.57, 3.17, 2.81, 3.88, 2.43, 1.98, 4.76, 3.65, 3.06, 4.81, 5.42, 3.51, 4.11, ],
[201.16, 326.48, 235.13, 218.19, 223.95, 201.47, 138.73, 306.52, 195.67, 150.75, 122.28, 92.67, 38.61, 39.99, 12.66, 14.51, 5.15, 5.48, 3.46, 3.46, 2.50, 3.09, 3.38, 2.52, 2.76, 2.77, 3.92, 3.94, 2.31, 2.48, 2.67, 3.91, ],
[176.33, 320.04, 229.48, 218.19, 213.04, 180.84, 160.76, 298.38, 183.15, 165.23, 107.59, 87.04, 39.63, 47.18, 15.79, 13.98, 7.49, 6.55, 3.25, 3.12, 4.96, 5.04, 2.71, 2.50, 3.62, 2.35, 1.75, 2.78, 2.45, 2.59, 4.04, 3.09, ],
[188.41, 309.61, 262.81, 217.99, 211.43, 181.23, 159.45, 319.79, 189.06, 167.66, 109.96, 88.77, 38.78, 47.30, 14.33, 13.67, 7.12, 3.96, 2.03, 3.75, 2.42, 2.54, 4.73, 2.34, 1.71, 2.44, 2.35, 2.16, 2.96, 3.52, 3.37, 3.03, ],
